psmiles,value
*c1cc2c(C(=O)N(C2=O)c2c(cc(cc2C)Cc2cc(c(c(c2)C)N2C(=O)c3c(C2=O)cc(cc3)C(=O)OCCN(CCOC(=O)*)c2ccc(cc2)N=Nc2c(cc(cc2)[N+](=O)[O-])C#N)C)C)cc1,334
*N1C(=O)c2c(C1=O)c(ccc2)c1cc2c(C(=O)N(C2=O)c2cc(c(cc2)c2c(cc(cc2)*)C(F)(F)F)C(F)(F)F)cc1,589
*n1c(=O)c2cc3c(cc2c1=O)c(=O)n(c3=O)c1cc(c(cc1)Oc1ccc(cc1)*)c1ccccc1,549
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Sc2ccc(cc2)Oc2ccc(cc2)Sc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2ccc(cc2)Oc2cc(ccc2)Oc2ccc(cc2)NC(=O)*)cc1,532
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Sc2ccc(cc2)Oc2ccc(cc2)Sc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2ccc(cc2)C2(c3ccccc3-c3ccccc23)c2ccc(cc2)NC(=O)*)cc1,520
*N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc(cc1)C(c1ccc(cc1)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)Sc2ccc(cc2)Oc2ccc(cc2)Sc2ccc(cc2)*)cc1)(C)C,514
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Sc2ccc(cc2)Oc2ccc(cc2)Sc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)cc1,535
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2c(cc(cc2)S(=O)(=O)c2cc(c(cc2)Oc2ccc(cc2)*)c2cc(cc(c2)C(F)(F)F)C(F)(F)F)c2cc(cc(c2)C(F)(F)F)C(F)(F)F)cc1,572
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2c(cc(cc2)S(=O)(=O)c2cc(c(cc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)*)c2cc(cc(c2)C(F)(F)F)C(F)(F)F)c2cc(cc(c2)C(F)(F)F)C(F)(F)F)cc1,561
*N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2c(cc(cc2)S(=O)(=O)c2cc(c(cc2)Oc2ccc(cc2)*)c2cc(cc(c2)C(F)(F)F)C(F)(F)F)c2cc(cc(c2)C(F)(F)F)C(F)(F)F)cc1,561
*N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(C(=O)N(C2=O)c2cc(c(cc2)OCC2(C(C(CC2)COc2c(cc(cc2)*)C(F)(F)F)(C)C)C)C(F)(F)F)cc1,369
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2cc(c(cc2)OCC2(C(C(CC2)COc2c(cc(cc2)*)C(F)(F)F)(C)C)C)C(F)(F)F)cc1,360
*c1cc2c(C(=O)N(C2=O)c2cc(c(cc2)OCC2(C(C(CC2)COc2c(cc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)*)C(F)(F)F)(C)C)C)C(F)(F)F)cc1,367
*c1cc2c(C(=O)N(C2=O)c2cc(c(cc2)OCC2(C(C(CC2)COc2c(cc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)OCC2C(C(CC2)(COC(=O)*)C)(C)C)C(F)(F)F)(C)C)C)C(F)(F)F)cc1,360
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)OCC2(C(C(CC2)COC(=O)*)(C)C)C)cc1,426.5
*c1cc2c(C(=O)N(C2=O)C(C(=O)Nc2cc(cc(c2)C(=O)Nc2cnccc2)NC(=O)*)CCSC)cc1,401
*c1cc2c(C(=O)N(C2=O)C(C(=O)Nc2cc(cc(c2)C(=O)Nc2cnccc2)NC(=O)*)C(C)C)cc1,368
*N1C(=O)c2ccc3C(=O)N(C(=O)c4ccc(C1=O)c2c34)c1c(c(c(c(c1C)C)c1sc(cc1)C=Nc1c(c(c(c(c1C)C)*)C)C)C)C,384
*N1C(=O)c2ccc3C(=O)N(C(=O)c4ccc(C1=O)c2c34)c1c(c(c(c(c1C)C)c1sc(cc1)c1sc(cc1)C=Nc1c(c(c(c(c1C)C)*)C)C)C)C,392
*N1C(=O)c2c(C1=O)ccc(c2)C(c1ccc2c(C(=O)N(C2=O)c2ccc(cc2)N(c2ccc(cc2)*)c2ccc(cc2)*)c1)(C(F)(F)F)C(F)(F)F,344
*c1ccc2n(c3c(c2c1)cc(cc3)c1[nH]c(nc1c1ccccc1)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)C(c1cc2c(C(=O)N(C2=O)c2ccc(cc2)c2[nH]c(c(n2)c2ccccc2)*)cc1)(C(F)(F)F)C(F)(F)F)CCCCCCCC,435
*c1ccc2n(c3c(c2c1)cc(cc3)c1[nH]c(nc1c1ccccc1)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)c2[nH]c(c(n2)c2ccccc2)*)cc1)CCCCCCCC,385
*c1ccc2n(c3c(c2c1)cc(cc3)c1[nH]c(nc1c1ccccc1)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)c2[nH]c(c(n2)c2ccccc2)*)cc1)CCCCCCCC,391
*c1ccc2n(c3c(c2c1)cc(cc3)c1[nH]c(nc1c1ccccc1)c1ccc(cc1)n1c(=O)c2cc3c(cc2c1=O)c(=O)n(c3=O)c1ccc(cc1)c1[nH]c(c(n1)c1ccccc1)*)CCCCCCCC,440
*N1C(=O)c2c(C1=O)ccc(c2)C(c1ccc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2cc(cc(c2)Oc2ccc(cc2)*)Oc2ccc(cc2)*)c1)(C(F)(F)F)C(F)(F)F,468.725
*N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)OCC(COc2ccc(cc2)*)O)cc1,425
*N1C(=O)c2c(C1=O)ccc(c2)C(c1ccc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2cc(cc(c2)Oc2ccc(cc2)*)Oc2ccc(cc2)*)c1)(C(F)(F)F)C(F)(F)F,457
*N1C(=O)c2c(C1=O)ccc(c2)C(c1ccc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2cc(cc(c2)Oc2ccc(cc2)*)Oc2ccc(cc2)*)c1)(C(F)(F)F)C(F)(F)F,457
*n1c(=O)c2cc3c(cc2c1=O)c(=O)n(c3=O)c1ccc(cc1)Oc1ccc(cc1)Oc1nc(ccc1)Oc1ccc(cc1)Oc1ccc(cc1)*,543
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)Oc2nc(ccc2)Oc2ccc(cc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)*)cc1,495
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)Oc2nc(ccc2)Oc2ccc(cc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)cc1,490
*C1C2C(C(=O)N(C2=O)c2ccc3n(c4c(c3c2)cccc4)CC)C(C1)C=C*,465
*C1C(=O)OC(=O)C1C(C*)c1ccccc1,200
*OC(COC(=O)*)C,246.35
*OC(=O)OCC(C*)(C)C,248.9
*Nc1ccc(cc1)*,300.5
*c1nc2c([nH]1)cc(cc2)c1cc2c(nc([nH]2)CCCCCCCC*)cc1,375
*c1nc2c([nH]1)ccc(c2)c1ccc2c(nc([nH]2)c2c3cc4c(cc3ccc2)c(ccc4)*)c1,490
*=Nc1ccc(cc1)N=Cc1c(cc(c(c1)OCCCCCCCC)C=*)OCCCCCCCC,375
*=Nc1ccc(cc1)N=Cc1c(cc(c(c1)OCCCCCCCCCCCC)C=*)OCCCCCCCCCCCC,382.5
*=Nc1ccc(cc1)N=Cc1c(cc(c(c1)OCCCCCCCCCCCCCC)C=*)OCCCCCCCCCCCCCC,390
*=Nc1ccc(cc1)N=Cc1c(cc(c(c1)OCCCCCCCCCCCCCCCC)C=*)OCCCCCCCCCCCCCCCC,375
*=Nc1ccc(cc1)N=Cc1c(cc(c(c1)OCCCCCCCCCCCCCCCCCC)C=*)OCCCCCCCCCCCCCCCCCC,368
*=Nc1ccc(cc1)c1ccc(cc1)N=Cc1c(cc(c(c1)OCCCCCCCC)C=*)OCCCCCCCC,365
*=Nc1ccc(cc1)c1ccc(cc1)N=Cc1c(cc(c(c1)OCCCCCCCCCCCC)C=*)OCCCCCCCCCCCC,390
*=Nc1ccc(cc1)c1ccc(cc1)N=Cc1c(cc(c(c1)OCCCCCCCCCCCCCC)C=*)OCCCCCCCCCCCCCC,380
*=Nc1ccc(cc1)c1ccc(cc1)N=Cc1c(cc(c(c1)OCCCCCCCCCCCCCCCC)C=*)OCCCCCCCCCCCCCCCC,380
*=Nc1ccc(cc1)c1ccc(cc1)N=Cc1c(cc(c(c1)OCCCCCCCCCCCCCCCCCC)C=*)OCCCCCCCCCCCCCCCCCC,375
*c1nc(ccc1)NS(=O)N*,200
*N(Cc1c(c(ccc1)C*)O)c1ccccc1,300
*[NH+]1CC=C(C=C1)C1=CC[NH+](C=C1)Cc1ccc(cc1)C*,318
*[NH+]1CC=C(C=C1)C1=CC[NH+](C=C1)Cc1cc(ccc1)C*,339.5
*[NH+]1CC=C(C=C1)C1=CC[NH+](C=C1)Cc1c(cccc1)C*,327
*[NH+]1C(C=C(C=C1c1ccccc1)c1ccc(cc1)C1=CC([NH+](C(=C1)c1ccccc1)c1ccc(cc1)c1ccc(cc1)*)c1ccccc1)c1ccccc1,450
*[NH+]1C(C=C(C=C1c1ccccc1)c1ccc(cc1)C1=CC([NH+](C(=C1)c1ccccc1)c1c(cc(cc1)c1cc(c(cc1)*)C)C)c1ccccc1)c1ccccc1,451
*[NH+]1C(C=C(C=C1c1ccccc1)c1ccc(cc1)C1=CC([NH+](C(=C1)c1ccccc1)c1cc(c(cc1)c1c(cc(cc1)*)C(F)(F)F)C(F)(F)F)c1ccccc1)c1ccccc1,452
*[NH+]1C(C=C(C=C1c1ccccc1)c1ccc(cc1)C1=CC([NH+](C(=C1)c1ccccc1)c1ccc(cc1)*)c1ccccc1)c1ccccc1,449
*c1nc2c([nH]1)cc(cc2)c1ccc2c(nc([nH]2)c2ccc(cc2)C(c2ccc(cc2)*)(C(F)(F)F)C(F)(F)F)c1,520
*c1ccc2n(c3c(c2c1)cc(cc3)c1ccc(cc1)N(c1ccc(cc1)*)c1ccc(cc1)CCCC)CCCCCCCC,440
*c1ccc2n(c3c(c2c1)cc(cc3)c1ccc2n(c3c(c2c1)cc(cc3)c1ccc(cc1)N(c1ccc(cc1)*)c1ccc(cc1)CCCC)CCCCCCCC)CCCCCCCC,448
*N(c1ccc(cc1)c1cc2C(c3c(-c2cc1OC)cc(c(c3)c1ccc(cc1)*)OC)(CCCCCC)CCCCCC)c1ccc(cc1)CCCC,300
*c1cc2n(c3c(c2cc1CCCCCC)cc(c(c3)C=C*)CCCCCC)CCCCCCCC,329
*c1nc(c(c(c1C#N)C=Cc1ccc(cc1)N(c1ccccc1)c1ccccc1)C#N)C=Cc1cc2C(c3c(-c2cc1)ccc(c3)C=C*)(CCCCCC)CCCCCC,400
*c1ccc2n(c3c(c2c1)cc(cc3)C=Cc1nc(c(c(c1C#N)C=Cc1ccc(cc1)N(c1ccccc1)c1ccccc1)C#N)C=C*)CCCCCC,263
*c1nc(c(c(c1C#N)C=Cc1ccc(cc1)N(c1ccccc1)c1ccccc1)C#N)C=Cc1c(cc(c(c1)CCCCCCCCCCCCCCCC)C=C*)CCCCCCCCCCCCCCCC,360
*c1ccc2n(c3c(c2c1)cc(cc3)C=NN(c1ccc(cc1)S(=O)(=O)c1ccc(cc1)N(N=C*)CCCC)CCCC)CC,323
*c1ccc2n(c3c(c2c1)cc(cc3)C=NN(c1ccc(cc1)S(=O)(=O)c1ccc(cc1)N(N=C*)CCCC)CCCC)CC(CCCC)CC,325
*N=Nc1ccc(cc1)Nc1ccc(cc1)C(=O)c1ccc(cc1)Nc1ccc(cc1)*,489
*c1ccc2n(c3c(c2c1)cc(cc3)Nc1ccc(cc1)C(=O)c1ccc(cc1)N*)CC(CCCC)CC,496
*c1cc2n(c3c(c2cc1)ccc(c3)C#CC#C*)CCCCCCCCCCCCCCCC,445
*c1ccc2n(c3c(c2c1)cc(cc3)C#CC#C*)CCCCCCCCCCCCCCCC,335
*c1c2n(c3c(c2cc(c1)C(C)(C)C)cc(cc3C#CC#C*)C(C)(C)C)CCCCCCCCCCCCCCCC,375
*c1c2n(c3c(c2cc(c1)C(C)(C)C)cc(cc3C#C*)C(C)(C)C)CCCCCCCCCCCCCCCC,320
*c1c2n(c3c(c2cc(c1)C(C)(C)C)cc(cc3*)C(C)(C)C)CCCCCCCCCCCCCCCC,234
*N(CC*)C(=O)c1c(cccc1)F,347
*N(CC*)C(=O)c1cc(ccc1)F,344
*N(CC*)C(=O)c1ccc(cc1)F,333
*N(CC*)C(=O)c1cc(cc(c1)F)F,338
*N(CC*)C(=O)c1c(cccc1F)F,292
*N(CC*)C(=O)c1cc(c(cc1)F)F,325
*N(CC*)C(=O)c1c(c(ccc1)F)F,352
*N(CC*)C(=O)c1c(ccc(c1)F)F,350
*N(CC*)C(=O)c1c(cc(cc1)F)F,338
*N(CC*)C(=O)c1c(cc(cc1F)F)F,372
*N(CC*)C(=O)c1c(cc(c(c1)F)F)F,346
*N(CC*)C(=O)c1c(ccc(c1F)F)F,303
*N(CC*)C(=O)c1c(c(cc(c1)F)F)F,336
*N(CC*)C(=O)c1c(c(c(cc1)F)F)F,333
*N(CC*)C(=O)c1cc(c(c(c1)F)F)F,339
*N(CC*)C(=O)c1c(c(c(c(c1)F)F)F)F,348
*N(CC*)C(=O)c1c(cc(c(c1F)F)F)F,309
*N(CC*)C(=O)c1c(c(cc(c1F)F)F)F,292
*N(CC*)C(=O)c1c(c(c(c(c1F)F)F)F)F,338
*c1ccc2n(c3c(c2c1)cc(cc3)Nc1ccc(cc1)c1ccc(cc1)N*)CC(CCCC)CC,495
*c1ccc2n(c3c(c2c1)cc(cc3)Nc1ccc(cc1)C(=O)c1ccc(cc1)C(=O)c1ccc(cc1)N*)CC(CCCC)CC,498
*N=Nc1ccc(cc1)Nc1ccc(cc1)C(=O)c1ccc(cc1)C(=O)c1ccc(cc1)Nc1ccc(cc1)*,474
*Nc1ccc(cc1)C(c1cc(ccc1)C(c1ccc(cc1)Nc1ccc(cc1)C(=O)c1ccc(cc1)C(=O)c1ccc(cc1)*)(C)C)(C)C,484
*Nc1ccc(cc1)Nc1ccc(cc1)C(=O)c1ccc(cc1)C(=O)c1ccc(cc1)*,494
*Nc1ccc(cc1)Nc1ccc(cc1)C(c1ccc(cc1)C(c1ccc(cc1)*)(c1ccccc1)O)(c1ccccc1)O,450
*c1cc2n(c3c(c2cc1)ccc(c3)C=C*)c1cc(c(cc1)OCCCCCCCCCC)OCCCCCCCCCC,407
*N(C(C*)CC)C(=O)CCCC,288
*N(c1ccc(cc1)c1ccc(cc1)*)c1ccc(cc1)C(F)(F)F,472
*N(c1ccc(cc1)c1ccc(cc1)*)c1cc(cc(c1)C(F)(F)F)C(F)(F)F,498
*c1ccc2n(c3c(c2c1)cc(cc3)c1ccc(cc1)[Si](c1ccc(cc1)*)(c1ccccc1)c1ccccc1)CCCCCC#N,326
*c1n(c(cc1)C=Cc1ccc(cc1)N(c1ccc(cc1)C=Cc1n(c(cc1)C=Cc1c(cc(c(c1)OC)C=C*)OC)CCCCCC)c1ccccc1)CCCCCC,362
*c1n(c(cc1)C=Cc1cc2C(c3c(-c2cc1)ccc(c3)C=Cc1n(c(cc1)C=Cc1ccc(cc1)N(c1ccc(cc1)C=C*)c1ccccc1)CCCCCC)(CC)CC)CCCCCC,369
*c1ccc2n(c3c(c2c1)cc(cc3)c1c2cc(ccc2c(c2cc(ccc12)C=Cc1ccc(cc1)N(CCCCCC)CCCCCC)*)C=Cc1ccc(cc1)N(CCCCCC)CCCCCC)CCCCCCCC,390
*c1cc2n(c3c(c2cc1)ccc(c3)c1c2cc(ccc2c(c2cc(ccc12)C=Cc1ccc(cc1)N(CCCCCC)CCCCCC)*)C=Cc1ccc(cc1)N(CCCCCC)CCCCCC)CCCCCCCC,390
*c1nc2c(n1c1ccc(cc1)S(=O)(=O)c1ccc(cc1)n1c(nc3c1cccc3)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)*)cccc2,521
*c1nc2c(n1c1ccc(cc1)S(=O)(=O)c1ccc(cc1)n1c(nc3c1cccc3)c1ccc(cc1)C(=O)c1ccc(cc1)*)cccc2,491
*c1nc2c(n1c1ccc(cc1)S(=O)(=O)c1ccc(cc1)n1c(nc3c1ccc(c3)C)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)*)ccc(c2)C,453
*c1nc2c(n1c1ccc(cc1)S(=O)(=O)c1ccc(cc1)n1c(nc3c1ccc(c3)C)c1ccc(cc1)C(=O)c1ccc(cc1)*)ccc(c2)C,480
*n1c(nc2c1cccc2)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)c1nc2c(n1c1ccc(cc1)C(=O)c1ccc(cc1)*)cccc2,479
*c1nc2c(n1c1ccc(cc1)C(=O)c1ccc(cc1)n1c(nc3c1cccc3)c1ccc(cc1)C(=O)c1ccc(cc1)*)cccc2,491
*n1c(nc2c1ccc(c2)C)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)c1nc2c(n1c1ccc(cc1)C(=O)c1ccc(cc1)*)ccc(c2)C,463
*c1nc2c(n1c1ccc(cc1)C(=O)c1ccc(cc1)n1c(nc3c1ccc(c3)C)c1ccc(cc1)C(=O)c1ccc(cc1)*)ccc(c2)C,457
*O[Si](CC[Si](Oc1c(cc(cc1C)c1cc(c(c(c1)C)*)C)C)(C)C)(C)C,335
*O[Si](c1ccc(cc1)[Si](Oc1c(cc(cc1C)c1cc(c(c(c1)C)*)C)C)(C)C)(C)C,365
*[Si](C*)(c1ccccc1)C,480
*[SiH](c1ccc(cc1)*)C,550
*[SiH2]c1ccc(cc1)*,355
*[Si](C#Cc1cc(ccc1)C#C*)(c1ccccc1)c1ccccc1,547
*O[Si](*)(CCCOc1ccc(cc1)C(=O)OC1CC2=CCC3C(CCC4(C(CCC34)C(CCCC(C)C)C)C)C2(CC1)C)C,328.035
*O[Si](*)(CCCOc1c(cc(cc1)C(=O)OC1CC2=CCC3C(CCC4(C(CCC34)C(CCCC(C)C)C)C)C2(CC1)C)S(=O)(=O)O[K])C,319.5
*O[Si](c1ccc(cc1)[Si](*)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,500.4
*O[Si](c1ccc(cc1)c1ccc(cc1)[Si](*)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,482.6666667
*O[Si](c1ccc(cc1)c1ccc(cc1)[Si](*)(C)C)(C)C,517
*O[Si](c1c2c(c(cc1)[Si](*)(C)C)cccc2)(C)C,488
*O[Si](c1c2c(ccc1)c(ccc2)[Si](*)(C)C)(C)C,480
*O[Si](c1cc2c(cc1)cc(cc2)[Si](*)(C)C)(C)C,442
*O[Si](c1cc2c(cc1)ccc(c2)[Si](*)(C)C)(C)C,396
*O[Si](c1cc2cc3c(cc2cc1)cc(cc3)[Si](*)(C)C)(C)C,436
*O[Si](c1c2ccccc2c(c2ccccc12)[Si](*)(C)C)(C)C,389
*O[Si](c1c2ccc3c(c2ccc1)cccc3[Si](*)(C)C)(C)C,500
*O[Si](c1c2ccc3ccc(c4ccc(cc1)c2c34)[Si](*)(C)C)(C)C,387
*[Si](C#Cc1cc(ccc1)C#C*)(C)C,636
*O[Si](C#Cc1ccc(cc1)C#C[Si](*)(C)C)(C)C,539
*O[Si](O[Si](C#Cc1ccc(cc1)C#C[Si](*)(C)C)(C)C)(C)C,532
*O[Si](O[Si](O[Si](C#Cc1ccc(cc1)C#C[Si](*)(C)C)(C)C)(C)C)(C)C,563.5
*O[Si](O[Si](O[Si](O[Si](C#Cc1ccc(cc1)C#C[Si](*)(C)C)(C)C)(C)C)(C)C)(C)C,595
*O[Si](O[Si](O[Si](O[Si](O[Si](C#Cc1ccc(cc1)C#C[Si](*)(C)C)(C)C)(C)C)(C)C)(C)C)(C)C,596
*O[Si](O[Si](CCCCCCC=CCCCCCC[Si](*)(C)C)(C)C)(C)C,290
*O[Si](O[Si](*)(c1sc(cc1)c1sc(cc1)c1sc(cc1)C)C)(CCCN1C(=O)c2cc(c3c4c(cc5C(=O)N(C(=O)c6cc(c(c7c(cc(C1=O)c2c37)Cl)c4c56)Cl)CCCCCCCC)Cl)Cl)C,379
*O[Si](c1c2ccc3ccc(c4ccc(cc1)c2c34)[Si](*)(C)C)(C)C,453
*c1ccc(cc1)c1ccc(cc1)C(=O)*,560
*c1ccc(cc1)c1c(cc(c(c1)OCCCCCC)c1ccc(cc1)C=C1C(=O)C(=C*)CCC1)OCCCCCC,406
*S(=O)(=O)C(C*)CC,195
*OS(=O)(=O)c1c(ccc(c1)S(=O)(=O)Oc1ccc(cc1)C1(CCCC1)c1ccc(cc1)*)C,380
*OS(=O)(=O)c1c(ccc(c1)S(=O)(=O)Oc1c(cc(cc1)C1(CCCCC1)c1cc(c(cc1)*)C)C)C,340
*c1cc(cc(c1)C12CC3CC(CC(C1)C3)C2)*,370
*c1cc(cc(c1)c1oc2c(n1)cccc2)*,600
*c1c(ccc(c1)*)c1oc2c(n1)cccc2,570
*c1c(ccc(c1)*)c1oc2c(n1)cc(cc2)C,530
*c1ccc(cc1)c1ccc(cc1)C(=Nc1ccccc1)*,558
*c1c(cc(cc1)*)C(=O)c1ccccc1,506
*c1ccc(cc1)c1ccc(cc1)C(*)(C(F)(F)F)C(F)(F)F,482.5
*c1c(c(cc(c1)C(c1ccc(cc1)O)(C)C)*)O,348
*c1c(cc(cc1)C=C*)OCc1cc(cc(c1)OCC(CCCC)CC)OCCC(CCCC(C)C)C,340
*c1c(cc(cc1)C=C*)OCc1cc(cc(c1)OCc1cc(cc(c1)OCC(CCCC)CC)OCC(CCCC)CC)OCc1cc(cc(c1)OCCC(CCCC(C)C)C)OCCC(CCCC(C)C)C,358
*c1c(cc(cc1)C=C*)c1c(cc(c(c1)OCCC(C)C)OCCC(C)C)c1ccc(cc1)OC,429
*c1c(cc(cc1)C=C*)c1c(cc(c(c1)OCCC(C)C)OCCC(C)C)c1ccc(cc1)C(F)(F)F,405
*c1c(cc(cc1)C=C*)c1c(cc(c(c1)OCCC(C)C)OCCC(C)C)c1ccc(cc1)F,407
*c1c(cc(cc1)C=C*)c1c(cc(c(c1)OCCC(C)C)OCCC(C)C)c1ccccc1,399
*c1ccc(cc1)c1ccc(cc1)C1(CCCCC1)*,427.5
*c1ccc(cc1)c1ccc(cc1)C(*)(C)C,489
*C1(c2ccccc2-c2ccccc12)c1ccc(cc1)c1ccc(cc1)*,421
*c1cc2C(c3c(-c2cc1)ccc(c3)c1ccc(cc1)*)(CCCCCC)CCCCCC,413
*c1cc2C(c3c(-c2cc1)ccc(c3)C=Cc1ccc(cc1)C=C*)(CCCCCCOc1ccc2c(c1)oc(=O)cc2)CCCCCCOc1ccc2c(c1)oc(=O)cc2,379
*c1cc2C(c3c(-c2cc1)ccc(c3)c1c(cc(c(c1)OCCCCCCCC)*)OCCCCCCCC)(CCCCCC)CCCCCC,393
*c1cc2C(c3c(-c2cc1)ccc(c3)c1c(cc(c(c1)OCc1ccccc1)*)OCc1ccccc1)(CCCCCC)CCCCCC,309
*c1c(cc(c(c1)c1cc(c(cc1)F)C(F)(F)F)C=C*)OCC(CCCC)CC,210
*c1c(cc(c(c1)OCCO)C#Cc1c(cc(c(c1)OCC(CCCC)CC)C#C*)OCC(CCCC)CC)OCCO,310
*c1c(cc(c(c1)OCCNCCN)C#Cc1c(cc(c(c1)OCC(CCCC)CC)C#C*)OCC(CCCC)CC)OCCNCCN,183
*c1c(cc(c(c1)OCCNCCCC)C#Cc1c(cc(c(c1)OCC(CCCC)CC)C#C*)OCC(CCCC)CC)OCCNCCCC,278
*c1c(cc(c(c1)OCCNCCCCCO)C#Cc1c(cc(c(c1)OCC(CCCC)CC)C#C*)OCC(CCCC)CC)OCCNCCCCCO,278
*c1c(cc(c(c1)OCCN(CC)CC)C#Cc1c(cc(c(c1)OCC(CCCC)CC)C#C*)OCC(CCCC)CC)OCCN(CC)CC,260
*c1c(cc(c(c1)OCCN(CCO)CC)C#Cc1c(cc(c(c1)OCC(CCCC)CC)C#C*)OCC(CCCC)CC)OCCN(CCO)CC,274
*c1c(cc(c(c1)OCCN(CCO)CCO)C#Cc1c(cc(c(c1)OCC(CCCC)CC)C#C*)OCC(CCCC)CC)OCCN(CCO)CCO,297
